Dataset,Session,Movie,Location,Trial,Coordinate_y,Coordinate_x,GT_u,GT_v,Resp_u,Resp_v
9,7,2,3,4,401,300,7.71875,-15.25,6.755349884,-13.40085666
9,7,2,3,5,401,300,7.71875,-15.25,3.116574774,-5.462038261
9,7,2,3,6,401,300,7.71875,-15.25,3.446383377,-5.169575071
9,7,2,3,7,401,300,7.71875,-15.25,2.664626493,-6.30740701
9,7,2,3,8,401,300,7.71875,-15.25,2.775501623,-6.974337424
9,7,2,3,9,401,300,7.71875,-15.25,1.331952393,-4.872224843
9,7,2,3,10,401,300,7.71875,-15.25,0.152719207,-2.512727639
9,7,2,3,11,401,300,7.71875,-15.25,2.169799677,-3.278314066
9,7,2,3,12,401,300,7.71875,-15.25,1.451672639,-2.717255981
9,7,2,3,13,401,300,7.71875,-15.25,5.91769955,-8.920711273
9,7,2,3,14,401,300,7.71875,-15.25,-2.070732501,7.259464318
9,7,2,3,15,401,300,7.71875,-15.25,2.820006047,-5.047402746
9,7,2,3,16,401,300,7.71875,-15.25,-3.193352818,6.249848684
9,7,2,4,1,208,351,-17.40625,-0.8125,-10.21136151,0.471953686
9,7,2,4,2,208,351,-17.40625,-0.8125,-9.934794734,-2.269586729
9,7,2,4,3,208,351,-17.40625,-0.8125,-8.162113941,-0.524172452
9,7,2,4,4,208,351,-17.40625,-0.8125,-6.200131698,-0.607229388
9,7,2,4,5,208,351,-17.40625,-0.8125,-7.163095666,2.092191304
9,7,2,4,6,208,351,-17.40625,-0.8125,-8.775408109,1.377306208
9,7,2,4,7,208,351,-17.40625,-0.8125,-8.22039223,1.750639088
9,7,2,4,8,208,351,-17.40625,-0.8125,-9.059817657,1.731431819
9,7,2,4,9,208,351,-17.40625,-0.8125,-2.588068352,3.487122445
9,7,2,4,10,208,351,-17.40625,-0.8125,-5.684576831,-2.689373321
9,7,2,4,11,208,351,-17.40625,-0.8125,-4.579188572,-1.720953688
9,7,2,4,12,208,351,-17.40625,-0.8125,-5.155870921,-2.739448214
9,7,2,4,13,208,351,-17.40625,-0.8125,-5.822459252,-6.443521572
9,7,2,4,14,208,351,-17.40625,-0.8125,-8.021321974,-6.660305567
9,7,2,4,15,208,351,-17.40625,-0.8125,-7.53637925,-5.941087625
9,7,2,4,16,208,351,-17.40625,-0.8125,-7.104948834,-7.020366109
9,7,2,5,1,382,459,-5.40625,-8.71875,-2.781265388,12.56535969
9,7,2,5,2,382,459,-5.40625,-8.71875,-3.742455453,12.69400429
9,7,2,5,3,382,459,-5.40625,-8.71875,-2.282224142,14.06486971
9,7,2,5,4,382,459,-5.40625,-8.71875,-2.233436345,14.65352138
9,7,2,5,5,382,459,-5.40625,-8.71875,-0.061084759,17.59241041
9,7,2,5,6,382,459,-5.40625,-8.71875,-0.061084759,17.59241041
9,7,2,5,7,382,459,-5.40625,-8.71875,-0.712140015,10.81562648
9,7,2,5,8,382,459,-5.40625,-8.71875,-0.369339886,17.7898712
9,7,2,5,9,382,459,-5.40625,-8.71875,-1.78404075,6.367202793
9,7,2,5,10,382,459,-5.40625,-8.71875,0.138761248,-4.308415685
9,7,2,5,11,382,459,-5.40625,-8.71875,-1.247777944,4.328008452
9,7,2,5,12,382,459,-5.40625,-8.71875,-1.531955536,8.667061403
9,7,2,5,13,382,459,-5.40625,-8.71875,-0.133580056,3.087183297
9,7,2,5,14,382,459,-5.40625,-8.71875,-0.83742637,4.400945425
9,7,2,5,15,382,459,-5.40625,-8.71875,-0.719328923,8.06145292
9,7,2,5,16,382,459,-5.40625,-8.71875,1.304790487,9.32381494
9,7,2,6,1,351,541,7.46875,7.34375,13.12815282,6.055025588
9,7,2,6,2,351,541,7.46875,7.34375,9.956867885,2.629302775
9,7,2,6,3,351,541,7.46875,7.34375,10.03242612,2.551349746
9,7,2,6,4,351,541,7.46875,7.34375,7.903348606,1.863997313
9,7,2,6,5,351,541,7.46875,7.34375,-0.851100757,17.4475655
9,7,2,6,6,351,541,7.46875,7.34375,-0.58988004,16.69360511
9,7,2,6,7,351,541,7.46875,7.34375,-0.364021752,17.41237387
9,7,2,6,8,351,541,7.46875,7.34375,8.115997078,2.248093087
9,7,2,6,9,351,541,7.46875,7.34375,-1.119698329,8.646321446
9,7,2,6,10,351,541,7.46875,7.34375,3.166126894,-2.157683961
9,7,2,6,11,351,541,7.46875,7.34375,-1.172788316,8.23894333
9,7,2,6,12,351,541,7.46875,7.34375,-0.63366045,8.152987167
9,7,2,6,13,351,541,7.46875,7.34375,6.136157721,2.397279921
9,7,2,6,14,351,541,7.46875,7.34375,8.515858005,3.572898318
9,7,2,6,15,351,541,7.46875,7.34375,9.767588439,4.720505392
9,7,2,6,16,351,541,7.46875,7.34375,8.48113563,4.199660776
9,7,2,7,1,424,547,-10.78125,12.8125,-0.746549237,10.58343329
9,7,2,7,2,424,547,-10.78125,12.8125,-1.72162367,13.77298936
9,7,2,7,3,424,547,-10.78125,12.8125,-2.212305684,15.59959135
9,7,2,7,4,424,547,-10.78125,12.8125,-2.017805968,13.55551702
9,7,2,7,5,424,547,-10.78125,12.8125,-2.37756735,5.505945431
9,7,2,7,6,424,547,-10.78125,12.8125,-1.10459656,19.23297541
9,7,2,7,7,424,547,-10.78125,12.8125,-2.065013153,2.768994907
9,7,2,7,8,424,547,-10.78125,12.8125,-2.549053744,3.295746257
9,7,2,7,9,424,547,-10.78125,12.8125,-0.718397496,4.528801845
9,7,2,7,10,424,547,-10.78125,12.8125,-1.957467156,8.510723308
9,7,2,7,11,424,547,-10.78125,12.8125,-4.740859879,2.859813069
9,7,2,7,12,424,547,-10.78125,12.8125,-0.896289198,5.118593358
9,7,2,7,13,424,547,-10.78125,12.8125,-2.506822658,2.52268911
9,7,2,7,14,424,547,-10.78125,12.8125,1.470585298,8.025897523
9,7,2,7,15,424,547,-10.78125,12.8125,1.170676057,9.365401599
9,7,2,7,16,424,547,-10.78125,12.8125,-4.415906915,8.916197457
9,7,2,8,1,286,606,-3.96875,3.78125,4.979500887,-5.731799573
9,7,2,8,2,286,606,-3.96875,3.78125,-8.80476882,7.774423531
9,7,2,8,3,286,606,-3.96875,3.78125,-6.870339952,4.368640076
9,7,2,8,4,286,606,-3.96875,3.78125,-6.354759982,3.526542634
9,7,2,8,5,286,606,-3.96875,3.78125,-1.03597944,2.052412097
9,7,2,8,6,286,606,-3.96875,3.78125,-7.451003988,18.4944563
9,7,2,8,7,286,606,-3.96875,3.78125,-1.10459656,19.23297541
9,7,2,8,8,286,606,-3.96875,3.78125,0.057238376,15.96950669
9,7,2,8,9,286,606,-3.96875,3.78125,-1.776690106,0.828262252
9,7,2,8,10,286,606,-3.96875,3.78125,-1.347077548,8.276711868
9,7,2,8,11,286,606,-3.96875,3.78125,-3.440095729,1.522086802
9,7,2,8,12,286,606,-3.96875,3.78125,-1.766604396,2.33188595
9,7,2,8,13,286,606,-3.96875,3.78125,-2.483594543,2.515233667
9,7,2,8,14,286,606,-3.96875,3.78125,0.77616811,3.030038999
9,7,2,8,15,286,606,-3.96875,3.78125,1.780766493,6.050310623
9,7,2,8,16,286,606,-3.96875,3.78125,2.560315644,5.901742846
9,7,2,9,1,167,686,-6.40625,-2.25,-8.346626599,-7.135019513
9,7,2,9,2,167,686,-6.40625,-2.25,-8.889980812,-7.056995077
9,7,2,9,3,167,686,-6.40625,-2.25,-9.119434604,-8.11149709
9,7,2,9,4,167,686,-6.40625,-2.25,-8.372660352,-9.400881794
9,7,2,9,5,167,686,-6.40625,-2.25,-0.220658628,3.0230232
9,7,2,9,6,167,686,-6.40625,-2.25,2.407859105,-4.641656098
9,7,2,9,7,167,686,-6.40625,-2.25,2.381117924,-1.666782547
9,7,2,9,8,167,686,-6.40625,-2.25,-3.507100793,-3.230951123
9,7,2,9,9,167,686,-6.40625,-2.25,1.483066135,-1.847418178
9,7,2,9,10,167,686,-6.40625,-2.25,-2.824072162,-1.641803705
9,7,2,9,11,167,686,-6.40625,-2.25,-3.34195636,-2.595133707
9,7,2,9,12,167,686,-6.40625,-2.25,-2.648332195,-1.489021158
9,7,2,9,13,167,686,-6.40625,-2.25,-0.872808519,-7.383501209
9,7,2,9,14,167,686,-6.40625,-2.25,3.696348957,-6.516001223
9,7,2,9,15,167,686,-6.40625,-2.25,2.838835616,-4.296615474
9,7,2,9,16,167,686,-6.40625,-2.25,0.057399581,-2.869957371
9,7,2,10,1,283,741,-14.90625,12.34375,-4.272059939,3.382047453
9,7,2,10,2,283,741,-14.90625,12.34375,-4.468401234,2.079633283
9,7,2,10,3,283,741,-14.90625,12.34375,-4.741011609,2.532465827
9,7,2,10,4,283,741,-14.90625,12.34375,-5.535273744,2.453132681
9,7,2,10,5,283,741,-14.90625,12.34375,-2.37756735,5.505945431
9,7,2,10,6,283,741,-14.90625,12.34375,-5.487518826,6.010139666
9,7,2,10,7,283,741,-14.90625,12.34375,-6.424261119,6.956206311
9,7,2,10,8,283,741,-14.90625,12.34375,-3.904901907,4.086525255
9,7,2,10,9,283,741,-14.90625,12.34375,-3.659487061,3.770446023
9,7,2,10,10,283,741,-14.90625,12.34375,-4.913570753,5.545258108
9,7,2,10,11,283,741,-14.90625,12.34375,-2.961711155,2.81348386
9,7,2,10,12,283,741,-14.90625,12.34375,-3.094965996,2.519267788
9,7,2,10,13,283,741,-14.90625,12.34375,-4.458661711,5.538853475
9,7,2,10,14,283,741,-14.90625,12.34375,-5.398401862,6.25210352
9,7,2,10,15,283,741,-14.90625,12.34375,-8.190634743,3.698995705
9,7,2,10,16,283,741,-14.90625,12.34375,-5.387645699,4.673897596
9,8,1,1,1,267,326,5.46875,-1.25,7.257291995,0.139563308
9,8,1,1,2,267,326,5.46875,-1.25,4.950691655,1.621279138
9,8,1,1,3,267,326,5.46875,-1.25,6.527244576,1.498602071
9,8,1,1,4,267,326,5.46875,-1.25,5.979174837,1.297069674
9,8,1,1,5,267,326,5.46875,-1.25,-5.515514676,-2.595810225
9,8,1,1,6,267,326,5.46875,-1.25,-5.834055111,-2.943174565
9,8,1,1,7,267,326,5.46875,-1.25,-4.99082978,-0.716437277
9,8,1,1,8,267,326,5.46875,-1.25,3.213430434,-0.871033393
9,8,1,1,9,267,326,5.46875,-1.25,5.466191697,0.7467475
9,8,1,1,10,267,326,5.46875,-1.25,6.45101857,-0.818657178
9,8,1,1,11,267,326,5.46875,-1.25,6.257215402,-0.967610631
9,8,1,1,12,267,326,5.46875,-1.25,5.027206246,-0.028402293
9,8,1,1,13,267,326,5.46875,-1.25,-5.129964419,-0.019142247
9,8,1,1,14,267,326,5.46875,-1.25,-6.789738673,-0.470575945
9,8,1,1,15,267,326,5.46875,-1.25,-9.993170361,-1.104061412
9,8,1,1,16,267,326,5.46875,-1.25,-10.13047745,2.431314798
9,8,1,2,1,228,365,-9.90625,-2.84375,7.023118066,0.998384431
9,8,1,2,2,228,365,-9.90625,-2.84375,6.258997947,0.481461381
9,8,1,2,3,228,365,-9.90625,-2.84375,6.145841418,1.120335675
9,8,1,2,4,228,365,-9.90625,-2.84375,8.912123832,0.157736705
9,8,1,2,5,228,365,-9.90625,-2.84375,-3.943659193,-1.334571204
9,8,1,2,6,228,365,-9.90625,-2.84375,-2.766110461,-0.715990229
9,8,1,2,7,228,365,-9.90625,-2.84375,2.952080373,-0.372757525
9,8,1,2,8,228,365,-9.90625,-2.84375,4.47120913,0.817843295
9,8,1,2,9,228,365,-9.90625,-2.84375,5.85576543,-1.059021413
9,8,1,2,10,228,365,-9.90625,-2.84375,6.506768453,-0.690111806
9,8,1,2,11,228,365,-9.90625,-2.84375,5.639365299,-0.576064193
9,8,1,2,12,228,365,-9.90625,-2.84375,5.644375963,-1.006834627
9,8,1,2,13,228,365,-9.90625,-2.84375,-5.554084032,-0.60152538
9,8,1,2,14,228,365,-9.90625,-2.84375,-8.40319272,1.959026314
9,8,1,2,15,228,365,-9.90625,-2.84375,-10.1251388,2.976265844
9,8,1,2,16,228,365,-9.90625,-2.84375,-9.995887871,1.476664881
9,8,1,3,1,240,390,-6.15625,-16.21875,8.732119455,1.17472459
9,8,1,3,2,240,390,-6.15625,-16.21875,8.970564375,1.762075146
9,8,1,3,3,240,390,-6.15625,-16.21875,5.992761584,0.658890017
9,8,1,3,4,240,390,-6.15625,-16.21875,7.179521769,0.27746944
9,8,1,3,5,240,390,-6.15625,-16.21875,2.378868305,-1.119287108
9,8,1,3,6,240,390,-6.15625,-16.21875,5.915348966,-0.207031184
9,8,1,3,7,240,390,-6.15625,-16.21875,4.398631355,-1.344778505
9,8,1,3,8,240,390,-6.15625,-16.21875,3.916649941,-0.898872357
9,8,1,3,9,240,390,-6.15625,-16.21875,5.181173035,0.521011814
9,8,1,3,10,240,390,-6.15625,-16.21875,8.060194014,-0.408581268
9,8,1,3,11,240,390,-6.15625,-16.21875,5.343607236,1.098408154
9,8,1,3,12,240,390,-6.15625,-16.21875,5.57754719,1.000320964
9,8,1,3,13,240,390,-6.15625,-16.21875,-7.593197276,-1.946974029
9,8,1,3,14,240,390,-6.15625,-16.21875,-14.92472777,2.279144585
9,8,1,3,15,240,390,-6.15625,-16.21875,-9.579036073,2.234176754
9,8,1,3,16,240,390,-6.15625,-16.21875,-7.786081913,1.444586778
9,8,1,4,1,132,516,15.78125,-8.25,-10.33287788,-0.562039374
9,8,1,4,2,132,516,15.78125,-8.25,-10.81484017,-1.43006151
9,8,1,4,3,132,516,15.78125,-8.25,-6.241870191,-0.256076721
9,8,1,4,4,132,516,15.78125,-8.25,-5.824823644,-0.40064925
9,8,1,4,5,132,516,15.78125,-8.25,-2.870778316,1.538067863
9,8,1,4,6,132,516,15.78125,-8.25,-2.77700244,0.899693965
9,8,1,4,7,132,516,15.78125,-8.25,-3.14886482,2.443004654
9,8,1,4,8,132,516,15.78125,-8.25,-2.396499108,1.690510191
9,8,1,4,9,132,516,15.78125,-8.25,5.405469608,-1.761332797
9,8,1,4,10,132,516,15.78125,-8.25,7.474193742,-1.545145815
9,8,1,4,11,132,516,15.78125,-8.25,8.123265688,-2.011836837
9,8,1,4,12,132,516,15.78125,-8.25,7.092383698,-1.321130296
9,8,1,4,13,132,516,15.78125,-8.25,4.493189544,-2.781498584
9,8,1,4,14,132,516,15.78125,-8.25,8.722975304,-3.267740174
9,8,1,4,15,132,516,15.78125,-8.25,8.85466964,-3.563799088
9,8,1,4,16,132,516,15.78125,-8.25,8.968768429,-2.853699042
9,8,1,5,1,365,521,0.34375,-9.125,9.966120816,2.362657953
9,8,1,5,2,365,521,0.34375,-9.125,8.186497186,1.629719347
9,8,1,5,3,365,521,0.34375,-9.125,5.688488868,2.383445057
9,8,1,5,4,365,521,0.34375,-9.125,-8.23277771,-5.460515824
9,8,1,5,5,365,521,0.34375,-9.125,-4.129847161,-3.886121812
9,8,1,5,6,365,521,0.34375,-9.125,-6.165162116,-3.70140988
9,8,1,5,7,365,521,0.34375,-9.125,-3.541035023,-2.980227507
9,8,1,5,8,365,521,0.34375,-9.125,-4.762890684,-3.874177527
9,8,1,5,9,365,521,0.34375,-9.125,-0.991762091,-6.942334594
9,8,1,5,10,365,521,0.34375,-9.125,-1.574965912,-6.332675438
9,8,1,5,11,365,521,0.34375,-9.125,-1.314025592,-6.121436296
9,8,1,5,12,365,521,0.34375,-9.125,-2.550084221,-6.811868807
9,8,1,5,13,365,521,0.34375,-9.125,-2.323967488,-3.634477669
9,8,1,5,14,365,521,0.34375,-9.125,-3.258711904,-5.05518257
9,8,1,5,15,365,521,0.34375,-9.125,-4.080248462,-5.37344265
9,8,1,5,16,365,521,0.34375,-9.125,-5.012341735,-8.512582678
9,8,1,6,1,193,524,4.8125,13.71875,7.09814083,0.969502162
9,8,1,6,2,193,524,4.8125,13.71875,9.7129204,3.496651343
9,8,1,6,3,193,524,4.8125,13.71875,7.005893038,5.732094303
9,8,1,6,4,193,524,4.8125,13.71875,2.52169707,-5.681798465
9,8,1,6,5,193,524,4.8125,13.71875,4.619807862,-2.622550958
9,8,1,6,6,193,524,4.8125,13.71875,1.291048399,4.736266829
9,8,1,6,7,193,524,4.8125,13.71875,3.349000014,4.656727474
9,8,1,6,8,193,524,4.8125,13.71875,3.139202779,-2.772977715
9,8,1,6,9,193,524,4.8125,13.71875,0.249375792,-5.953847108
9,8,1,6,10,193,524,4.8125,13.71875,3.98069232,-5.090065593
9,8,1,6,11,193,524,4.8125,13.71875,7.551921766,-1.815365808
9,8,1,6,12,193,524,4.8125,13.71875,5.666058445,-5.196894378
9,8,1,6,13,193,524,4.8125,13.71875,-0.015788359,-3.52101964
9,8,1,6,14,193,524,4.8125,13.71875,3.230931926,-3.195033231
9,8,1,6,15,193,524,4.8125,13.71875,3.466237301,-3.085131964
9,8,1,6,16,193,524,4.8125,13.71875,2.700229839,-3.401587837
9,8,1,7,1,105,587,-13.1875,3.03125,-12.74804513,2.549609033
9,8,1,7,2,105,587,-13.1875,3.03125,-11.30571504,-2.363079782
9,8,1,7,3,105,587,-13.1875,3.03125,-11.01869809,1.264440768
9,8,1,7,4,105,587,-13.1875,3.03125,-11.07768163,2.005835351
9,8,1,7,5,105,587,-13.1875,3.03125,-6.932629278,3.932632454
9,8,1,7,6,105,587,-13.1875,3.03125,-4.394047056,2.157095439
9,8,1,7,7,105,587,-13.1875,3.03125,-4.889259549,2.568050566
9,8,1,7,8,105,587,-13.1875,3.03125,-7.839515696,4.302440763
9,8,1,7,9,105,587,-13.1875,3.03125,-6.017066997,0.819077188
9,8,1,7,10,105,587,-13.1875,3.03125,-6.07804308,0.75975538
9,8,1,7,11,105,587,-13.1875,3.03125,8.073322964,-0.558063797
9,8,1,7,12,105,587,-13.1875,3.03125,8.106062969,-0.821812829
9,8,1,7,13,105,587,-13.1875,3.03125,-11.36166904,4.169126896
9,8,1,7,14,105,587,-13.1875,3.03125,-9.086487285,3.138968333
9,8,1,7,15,105,587,-13.1875,3.03125,-7.496392458,3.952178915
9,8,1,7,16,105,587,-13.1875,3.03125,-9.487170879,4.152439928
9,8,1,8,1,228,600,19.09375,4,11.72657773,1.695408829
9,8,1,8,2,228,600,19.09375,4,9.779749665,2.423677091
9,8,1,8,3,228,600,19.09375,4,8.813420764,5.40038037
9,8,1,8,4,228,600,19.09375,4,4.837667342,2.098265353
9,8,1,8,5,228,600,19.09375,4,10.64473218,2.485926424
9,8,1,8,6,228,600,19.09375,4,7.874684209,2.511861758
9,8,1,8,7,228,600,19.09375,4,4.35435288,2.310940856
9,8,1,8,8,228,600,19.09375,4,5.11480056,3.637297701
9,8,1,8,9,228,600,19.09375,4,7.343882141,-0.210829157
9,8,1,8,10,228,600,19.09375,4,6.100166968,0.316070827
9,8,1,8,11,228,600,19.09375,4,8.014259838,-0.816267202
9,8,1,8,12,228,600,19.09375,4,7.694629214,-1.422230038
9,8,1,8,13,228,600,19.09375,4,7.108120468,-0.437069598
9,8,1,8,14,228,600,19.09375,4,11.06826403,-0.360921588
9,8,1,8,15,228,600,19.09375,4,11.28475773,-2.53520637
9,8,1,8,16,228,600,19.09375,4,17.72271837,-2.097119511
9,8,1,9,1,112,659,18.15625,6.34375,10.51816978,4.772561619
9,8,1,9,2,112,659,18.15625,6.34375,9.72407041,3.733348461
9,8,1,9,3,112,659,18.15625,6.34375,5.634447008,1.702717503
9,8,1,9,4,112,659,18.15625,6.34375,10.59902599,3.442418697
9,8,1,9,5,112,659,18.15625,6.34375,5.033472675,2.50388227
9,8,1,9,6,112,659,18.15625,6.34375,8.893390918,3.439854391
9,8,1,9,7,112,659,18.15625,6.34375,5.833619471,4.186133895
9,8,1,9,8,112,659,18.15625,6.34375,6.117120251,3.35980624
9,8,1,9,9,112,659,18.15625,6.34375,8.244388008,1.096730515
9,8,1,9,10,112,659,18.15625,6.34375,6.093436,-1.912301729
9,8,1,9,11,112,659,18.15625,6.34375,5.823608707,-1.214549412
9,8,1,9,12,112,659,18.15625,6.34375,3.794897289,-0.418917233
9,8,1,9,13,112,659,18.15625,6.34375,6.625815012,6.226669528
9,8,1,9,14,112,659,18.15625,6.34375,5.529643585,7.381803365
9,8,1,9,15,112,659,18.15625,6.34375,-9.661051953,4.132136606
9,8,1,9,16,112,659,18.15625,6.34375,-7.837723706,-0.219066825
9,8,1,10,1,432,738,10.125,4.75,5.764727153,-0.490615073
9,8,1,10,2,432,738,10.125,4.75,6.481161622,1.322686045
9,8,1,10,3,432,738,10.125,4.75,10.20957747,2.128805515
9,8,1,10,4,432,738,10.125,4.75,7.021761803,0.376777463
9,8,1,10,5,432,738,10.125,4.75,3.058842754,2.921421446
9,8,1,10,6,432,738,10.125,4.75,6.720438435,2.852588154
9,8,1,10,7,432,738,10.125,4.75,5.883746506,0.482369014
9,8,1,10,8,432,738,10.125,4.75,4.799664762,2.203763025
9,8,1,10,9,432,738,10.125,4.75,6.156922647,2.095973667
9,8,1,10,10,432,738,10.125,4.75,6.901600223,1.759908057
9,8,1,10,11,432,738,10.125,4.75,8.02687824,2.472735002
9,8,1,10,12,432,738,10.125,4.75,7.287552002,2.225754799
9,8,1,10,13,432,738,10.125,4.75,6.839195,2.17190572
9,8,1,10,14,432,738,10.125,4.75,6.456430694,3.27466377
9,8,1,10,15,432,738,10.125,4.75,5.765824197,2.529245401
9,8,1,10,16,432,738,10.125,4.75,10.10944815,5.269166446
9,8,2,1,1,401,117,-10.46875,-15.40625,-8.664345683,-10.85652954
9,8,2,1,2,401,117,-10.46875,-15.40625,-7.022757678,-8.082796574
9,8,2,1,3,401,117,-10.46875,-15.40625,-6.686992486,-9.160263694
9,8,2,1,4,401,117,-10.46875,-15.40625,-7.5688586,-8.776161193
9,8,2,1,5,401,117,-10.46875,-15.40625,-4.308673627,-3.018334206
9,8,2,1,6,401,117,-10.46875,-15.40625,-5.566099656,-6.071600494
9,8,2,1,7,401,117,-10.46875,-15.40625,-5.948623131,-5.952853992
9,8,2,1,8,401,117,-10.46875,-15.40625,-6.432385748,-5.15482548
9,8,2,1,9,401,117,-10.46875,-15.40625,-5.579919079,-2.854096537
9,8,2,1,10,401,117,-10.46875,-15.40625,-5.865274103,-3.385101051
9,8,2,1,11,401,117,-10.46875,-15.40625,-5.213938462,-4.151224885
9,8,2,1,12,401,117,-10.46875,-15.40625,-5.338901744,-2.685061699
9,8,2,1,13,401,117,-10.46875,-15.40625,-7.006805217,-8.965041458
9,8,2,1,14,401,117,-10.46875,-15.40625,-10.16604563,-7.789570226
9,8,2,1,15,401,117,-10.46875,-15.40625,-8.089042564,-5.172585463
9,8,2,1,16,401,117,-10.46875,-15.40625,-8.134897922,-6.513709017
9,8,2,2,1,337,221,-3.71875,-7.21875,-7.032738058,-6.456958324
9,8,2,2,2,337,221,-3.71875,-7.21875,-8.856151209,-4.177429817
9,8,2,2,3,337,221,-3.71875,-7.21875,-8.324749099,-6.081811512
9,8,2,2,4,337,221,-3.71875,-7.21875,-6.538450971,-8.05398597
9,8,2,2,5,337,221,-3.71875,-7.21875,-2.651256144,-4.374518303
9,8,2,2,6,337,221,-3.71875,-7.21875,-8.65177614,-6.699861324
9,8,2,2,7,337,221,-3.71875,-7.21875,-3.572493938,-3.533580992
9,8,2,2,8,337,221,-3.71875,-7.21875,-6.008601939,-4.509416903
9,8,2,2,9,337,221,-3.71875,-7.21875,-5.808349663,-2.374684395
9,8,2,2,10,337,221,-3.71875,-7.21875,-6.062592665,-3.562201337
9,8,2,2,11,337,221,-3.71875,-7.21875,-5.863661688,-2.671223654
9,8,2,2,12,337,221,-3.71875,-7.21875,-2.936130769,-5.614140141
9,8,2,2,13,337,221,-3.71875,-7.21875,1.476571344,-5.197531119
9,8,2,2,14,337,221,-3.71875,-7.21875,4.860090856,3.199047146
9,8,2,2,15,337,221,-3.71875,-7.21875,3.362092507,2.731700163
9,8,2,2,16,337,221,-3.71875,-7.21875,1.589776253,-8.236959533
9,8,2,3,1,233,363,-3.96875,11.46875,10.25621304,-8.967744062
9,8,2,3,2,233,363,-3.96875,11.46875,-0.488649761,10.79471743
9,8,2,3,3,233,363,-3.96875,11.46875,-2.220585975,8.193196527
9,8,2,3,4,233,363,-3.96875,11.46875,-2.224048123,9.609566388
9,8,2,3,5,233,363,-3.96875,11.46875,2.066030216,1.952529543
9,8,2,3,6,233,363,-3.96875,11.46875,4.462477271,3.119231591
9,8,2,3,7,233,363,-3.96875,11.46875,5.0775814,5.937114045
9,8,2,3,8,233,363,-3.96875,11.46875,2.933854051,5.082448757
9,8,2,3,9,233,363,-3.96875,11.46875,5.062899153,-4.857646488
9,8,2,3,10,233,363,-3.96875,11.46875,5.076818916,-3.227853996
9,8,2,3,11,233,363,-3.96875,11.46875,-7.101249929,-1.357591895
9,8,2,3,12,233,363,-3.96875,11.46875,0.538289814,5.502518103
9,8,2,3,13,233,363,-3.96875,11.46875,2.773631364,8.694262238
9,8,2,3,14,233,363,-3.96875,11.46875,4.947724839,-5.367814555
9,8,2,3,15,233,363,-3.96875,11.46875,6.726641368,-4.517522848
9,8,2,3,16,233,363,-3.96875,11.46875,3.819956178,-6.745363045
9,8,2,4,1,141,382,-4.9375,12.5,-1.322593528,8.200079871
9,8,2,4,2,141,382,-4.9375,12.5,-4.422856672,9.409410771
9,8,2,4,3,141,382,-4.9375,12.5,-2.455173696,8.632707516
9,8,2,4,4,141,382,-4.9375,12.5,-4.482974497,8.592367777
9,8,2,4,5,141,382,-4.9375,12.5,-1.337806804,5.637656876
9,8,2,4,6,141,382,-4.9375,12.5,-3.292669089,8.126829751
9,8,2,4,7,141,382,-4.9375,12.5,-2.551464346,6.388054332
9,8,2,4,8,141,382,-4.9375,12.5,-2.71717273,7.301472932
9,8,2,4,9,141,382,-4.9375,12.5,-0.98783878,6.118227284
9,8,2,4,10,141,382,-4.9375,12.5,1.385003089,7.028890675
9,8,2,4,11,141,382,-4.9375,12.5,-0.591136927,5.379346035
9,8,2,4,12,141,382,-4.9375,12.5,-0.094047618,6.019047547
9,8,2,4,13,141,382,-4.9375,12.5,1.998186807,6.258055485
9,8,2,4,14,141,382,-4.9375,12.5,3.161086051,7.738334877
9,8,2,4,15,141,382,-4.9375,12.5,3.203671107,7.450397923
9,8,2,4,16,141,382,-4.9375,12.5,2.212490398,6.660277931
9,8,2,5,1,201,383,6.59375,2.6875,7.804674883,-3.980384192
9,8,2,5,2,201,383,6.59375,2.6875,10.36801466,-8.385894211
9,8,2,5,3,201,383,6.59375,2.6875,7.569869374,-8.63149739
9,8,2,5,4,201,383,6.59375,2.6875,9.241266803,-7.449592629
9,8,2,5,5,201,383,6.59375,2.6875,5.941231225,5.442350324
9,8,2,5,6,201,383,6.59375,2.6875,4.888623746,6.187103464
9,8,2,5,7,201,383,6.59375,2.6875,2.694588189,7.01674875
9,8,2,5,8,201,383,6.59375,2.6875,4.019900894,4.900860993
9,8,2,5,9,201,383,6.59375,2.6875,6.657547696,-2.518139802
9,8,2,5,10,201,383,6.59375,2.6875,7.727056039,-3.652091156
9,8,2,5,11,201,383,6.59375,2.6875,8.792116841,-4.884509356
9,8,2,5,12,201,383,6.59375,2.6875,7.681233496,-5.215153269
9,8,2,5,13,201,383,6.59375,2.6875,3.46579281,3.503259399
9,8,2,5,14,201,383,6.59375,2.6875,6.274841088,7.093296529
9,8,2,5,15,201,383,6.59375,2.6875,3.875513642,6.103351411
9,8,2,5,16,201,383,6.59375,2.6875,3.461073865,5.724083699
9,8,2,6,1,455,393,1.21875,3.5,1.87639563,-7.993445368
9,8,2,6,2,455,393,1.21875,3.5,3.11651803,-6.301530974
9,8,2,6,3,455,393,1.21875,3.5,0.71166708,-7.472504382
9,8,2,6,4,455,393,1.21875,3.5,0.844434304,-8.482726395
9,8,2,6,5,455,393,1.21875,3.5,2.379645078,2.126029465
9,8,2,6,6,455,393,1.21875,3.5,5.003567614,2.323125526
9,8,2,6,7,455,393,1.21875,3.5,1.162467974,3.973115018
